"Date","Season","Sweek","Block","Rotation","Tillage","Cover","NitrateN"
2021-10-15,"2021-22",14,"2","R5","P","Ref",10.81
2021-10-15,"2021-22",14,"3","R4","P","Ref",4.98
2021-10-15,"2021-22",14,"3","R5","P","Ref",5.6
2021-10-15,"2021-22",14,"4","R4","P","Ref",5.97
2021-10-15,"2021-22",14,"4","R5","P","Ref",5.9
2021-10-15,"2021-22",14,"1","R4","P","V",9.28
2021-10-15,"2021-22",14,"1","R5","P","V",11.91
2021-10-15,"2021-22",14,"2","R4","P","V",9.71
2021-10-15,"2021-22",14,"2","R5","P","V",12.61
2021-10-15,"2021-22",14,"3","R4","P","V",3.62
2021-10-15,"2021-22",14,"3","R5","P","V",3.14
2021-10-15,"2021-22",14,"4","R4","P","V",14.02
2021-10-15,"2021-22",14,"4","R5","P","V",12.7
2021-10-15,"2021-22",14,"1","R4","H","B",12.54
2021-10-15,"2021-22",14,"1","R5","H","B",17.19
2021-10-15,"2021-22",14,"2","R4","H","B",14.92
2021-10-15,"2021-22",14,"2","R5","H","B",26.5
2021-10-15,"2021-22",14,"3","R4","H","B",10.92
2021-10-15,"2021-22",14,"3","R5","H","B",22.5
2021-10-15,"2021-22",14,"4","R4","H","B",15.34
2021-10-15,"2021-22",14,"4","R5","H","B",19.01
2021-10-15,"2021-22",14,"1","R4","H","Ref",11.64
2021-10-15,"2021-22",14,"1","R5","H","Ref",9.4
2021-10-15,"2021-22",14,"2","R4","H","Ref",6.48
2021-10-15,"2021-22",14,"2","R5","H","Ref",10.78
2021-10-15,"2021-22",14,"3","R4","H","Ref",12.89
2021-10-15,"2021-22",14,"3","R5","H","Ref",0.43
2021-10-15,"2021-22",14,"4","R4","H","Ref",2.57
2021-10-15,"2021-22",14,"4","R5","H","Ref",0.7
2021-10-15,"2021-22",14,"1","R4","H","V",10.06
2021-10-15,"2021-22",14,"1","R5","H","V",14.3
2021-10-15,"2021-22",14,"2","R4","H","V",10.64
2021-10-15,"2021-22",14,"2","R5","H","V",24.7
2021-10-15,"2021-22",14,"3","R4","H","V",4.5
2021-10-15,"2021-22",14,"3","R5","H","V",10.89
2021-10-15,"2021-22",14,"4","R4","H","V",10.67
2021-10-15,"2021-22",14,"4","R5","H","V",11.91
2021-10-15,"2021-22",14,"1","R4","NT","B",11.62
2021-10-15,"2021-22",14,"1","R5","NT","B",11.1
2021-10-15,"2021-22",14,"2","R4","NT","B",5.27
2021-10-15,"2021-22",14,"2","R5","NT","B",20.47
2021-10-15,"2021-22",14,"3","R4","NT","B",11.57
2021-10-15,"2021-22",14,"3","R5","NT","B",11.59
2021-10-15,"2021-22",14,"4","R4","NT","B",8.29
2021-10-15,"2021-22",14,"4","R5","NT","B",11.79
2021-10-15,"2021-22",14,"1","R4","NT","Ref",6.26
2021-10-15,"2021-22",14,"1","R5","NT","Ref",13.94
2021-10-15,"2021-22",14,"2","R4","NT","Ref",5.27
2021-10-15,"2021-22",14,"2","R5","NT","Ref",9.18
2021-10-15,"2021-22",14,"3","R4","NT","Ref",6.61
2021-10-15,"2021-22",14,"3","R5","NT","Ref",8.25
2021-10-15,"2021-22",14,"4","R4","NT","Ref",7.11
2021-10-15,"2021-22",14,"4","R5","NT","Ref",4.42
2021-10-15,"2021-22",14,"1","R4","NT","V",27.9
2021-10-15,"2021-22",14,"1","R5","NT","V",14
2021-10-15,"2021-22",14,"2","R4","NT","V",32.4
2021-10-15,"2021-22",14,"2","R5","NT","V",17.64
2021-10-15,"2021-22",14,"3","R4","NT","V",8.06
2021-10-15,"2021-22",14,"3","R5","NT","V",23.8
2021-10-15,"2021-22",14,"4","R4","NT","V",8.32
2021-10-15,"2021-22",14,"4","R5","NT","V",13.28
2021-10-28,"2021-22",15,"1","R4","P","B",16.12
2021-10-28,"2021-22",15,"1","R5","P","B",13.8
2021-10-28,"2021-22",15,"2","R4","P","B",17.2
2021-10-28,"2021-22",15,"2","R5","P","B",14.69
2021-10-28,"2021-22",15,"3","R4","P","B",3.35
2021-10-28,"2021-22",15,"3","R5","P","B",13.39
2021-10-28,"2021-22",15,"4","R4","P","B",24.9
2021-10-28,"2021-22",15,"4","R5","P","B",18.05
2021-10-28,"2021-22",15,"1","R4","P","Ref",5.9
2021-10-28,"2021-22",15,"1","R5","P","Ref",5.7
2021-10-28,"2021-22",15,"2","R4","P","Ref",21.2
2021-10-28,"2021-22",15,"2","R5","P","Ref",7.32
2021-10-28,"2021-22",15,"3","R4","P","Ref",6.48
2021-10-28,"2021-22",15,"3","R5","P","Ref",4.23
2021-10-28,"2021-22",15,"4","R4","P","Ref",5.39
2021-10-28,"2021-22",15,"4","R5","P","Ref",2.73
2021-10-28,"2021-22",15,"1","R4","P","V",13.32
2021-10-28,"2021-22",15,"1","R5","P","V",14.59
2021-10-28,"2021-22",15,"2","R4","P","V",11.4
2021-10-28,"2021-22",15,"2","R5","P","V",21
2021-10-28,"2021-22",15,"3","R4","P","V",4.8
2021-10-28,"2021-22",15,"3","R5","P","V",5.67
2021-10-28,"2021-22",15,"4","R4","P","V",20.4
2021-10-28,"2021-22",15,"4","R5","P","V",14.59
2021-10-28,"2021-22",15,"1","R4","H","B",12.7
2021-10-28,"2021-22",15,"1","R5","H","B",27.8
2021-10-28,"2021-22",15,"2","R4","H","B",18
2021-10-28,"2021-22",15,"2","R5","H","B",32.5
2021-10-28,"2021-22",15,"3","R4","H","B",15.79
2021-10-28,"2021-22",15,"3","R5","H","B",35.9
2021-10-28,"2021-22",15,"4","R4","H","B",18.43
2021-10-28,"2021-22",15,"4","R5","H","B",24
2021-10-28,"2021-22",15,"1","R4","H","Ref",5.83
2021-10-28,"2021-22",15,"1","R5","H","Ref",6.45
2021-10-28,"2021-22",15,"2","R4","H","Ref",4.12
2021-10-28,"2021-22",15,"2","R5","H","Ref",4.49
2021-10-28,"2021-22",15,"3","R4","H","Ref",8.45
2021-10-28,"2021-22",15,"3","R5","H","Ref",0.07
2021-10-28,"2021-22",15,"4","R4","H","Ref",0.55
2021-10-28,"2021-22",15,"4","R5","H","Ref",0.16
2021-10-28,"2021-22",15,"1","R4","H","V",9.89
2021-10-28,"2021-22",15,"1","R5","H","V",19.37
2021-10-28,"2021-22",15,"2","R4","H","V",11.7
2021-10-28,"2021-22",15,"2","R5","H","V",30
2021-10-28,"2021-22",15,"3","R4","H","V",4.88
2021-10-28,"2021-22",15,"3","R5","H","V",16.46
2021-10-28,"2021-22",15,"4","R4","H","V",12.34
2021-10-28,"2021-22",15,"4","R5","H","V",13.96
2021-10-28,"2021-22",15,"1","R4","NT","B",14.54
2021-10-28,"2021-22",15,"1","R5","NT","B",15.01
2021-10-28,"2021-22",15,"2","R4","NT","B",7
2021-10-28,"2021-22",15,"2","R5","NT","B",25.6
2021-10-28,"2021-22",15,"3","R4","NT","B",12.57
2021-10-28,"2021-22",15,"3","R5","NT","B",17.69
2021-10-28,"2021-22",15,"4","R4","NT","B",12.85
2021-10-28,"2021-22",15,"4","R5","NT","B",13.17
2021-10-28,"2021-22",15,"1","R4","NT","Ref",7.13
2021-10-28,"2021-22",15,"1","R5","NT","Ref",10.86
2021-10-28,"2021-22",15,"2","R4","NT","Ref",5.72
2021-10-28,"2021-22",15,"2","R5","NT","Ref",6.02
2021-10-28,"2021-22",15,"3","R4","NT","Ref",6.86
2021-10-28,"2021-22",15,"3","R5","NT","Ref",8.26
2021-10-28,"2021-22",15,"4","R4","NT","Ref",4.36
2021-10-28,"2021-22",15,"4","R5","NT","Ref",1.65
2021-10-28,"2021-22",15,"1","R4","NT","V",26.3
2021-10-28,"2021-22",15,"1","R5","NT","V",17.29
2021-10-28,"2021-22",15,"2","R4","NT","V",29.4
2021-10-28,"2021-22",15,"2","R5","NT","V",21.1
2021-10-28,"2021-22",15,"3","R4","NT","V",9.41
2021-10-28,"2021-22",15,"3","R5","NT","V",29.8
2021-10-28,"2021-22",15,"4","R4","NT","V",12.55
2021-10-28,"2021-22",15,"4","R5","NT","V",14.27
2021-11-11,"2021-22",17,"1","R4","P","B",15.65
2021-11-11,"2021-22",17,"1","R5","P","B",16.46
2021-11-11,"2021-22",17,"2","R4","P","B",19.77
2021-11-11,"2021-22",17,"2","R5","P","B",18.34
2021-11-11,"2021-22",17,"3","R4","P","B",5.52
2021-11-11,"2021-22",17,"3","R5","P","B",17.39
2021-11-11,"2021-22",17,"4","R4","P","B",26.6
2021-11-11,"2021-22",17,"4","R5","P","B",21.6
2021-11-11,"2021-22",17,"1","R4","P","Ref",3.59
2021-11-11,"2021-22",17,"1","R5","P","Ref",1.96
2021-11-11,"2021-22",17,"2","R4","P","Ref",17.92
2021-11-11,"2021-22",17,"2","R5","P","Ref",4.09
2021-11-11,"2021-22",17,"3","R4","P","Ref",5.64
2021-11-11,"2021-22",17,"3","R5","P","Ref",2.33
2021-11-11,"2021-22",17,"4","R4","P","Ref",3.02
2021-11-11,"2021-22",17,"4","R5","P","Ref",1.34
2021-11-11,"2021-22",17,"1","R4","P","V",16.84
2021-11-11,"2021-22",17,"1","R5","P","V",17.29
2021-11-11,"2021-22",17,"2","R4","P","V",10.98
2021-11-11,"2021-22",17,"2","R5","P","V",25.7
2021-11-11,"2021-22",17,"3","R4","P","V",6.82
2021-11-11,"2021-22",17,"3","R5","P","V",9.07
2021-11-11,"2021-22",17,"4","R4","P","V",25
2021-11-11,"2021-22",17,"4","R5","P","V",16.32
2021-11-11,"2021-22",17,"1","R4","H","B",13.9
2021-11-11,"2021-22",17,"1","R5","H","B",27.9
2021-11-11,"2021-22",17,"2","R4","H","B",19.85
2021-11-11,"2021-22",17,"2","R5","H","B",35.6
2021-11-11,"2021-22",17,"3","R4","H","B",18.05
2021-11-11,"2021-22",17,"3","R5","H","B",44.6
2021-11-11,"2021-22",17,"4","R4","H","B",20
2021-11-11,"2021-22",17,"4","R5","H","B",26.6
2021-11-11,"2021-22",17,"1","R4","H","Ref",2.04
2021-11-11,"2021-22",17,"1","R5","H","Ref",4.28
2021-11-11,"2021-22",17,"2","R4","H","Ref",2.91
2021-11-11,"2021-22",17,"2","R5","H","Ref",1.13
2021-11-11,"2021-22",17,"3","R4","H","Ref",3.8
2021-11-11,"2021-22",17,"3","R5","H","Ref",0
2021-11-11,"2021-22",17,"4","R4","H","Ref",0.27
2021-11-11,"2021-22",17,"4","R5","H","Ref",0.28
2021-11-11,"2021-22",17,"1","R4","H","V",9.69
2021-11-11,"2021-22",17,"1","R5","H","V",23.2
2021-11-11,"2021-22",17,"2","R4","H","V",12.67
2021-11-11,"2021-22",17,"2","R5","H","V",34.3
2021-11-11,"2021-22",17,"3","R4","H","V",5.8
2021-11-11,"2021-22",17,"3","R5","H","V",23.5
2021-11-11,"2021-22",17,"4","R4","H","V",14.63
2021-11-11,"2021-22",17,"4","R5","H","V",15.88
2021-11-11,"2021-22",17,"1","R4","NT","B",17.12
2021-11-11,"2021-22",17,"1","R5","NT","B",18.29
2021-11-11,"2021-22",17,"2","R4","NT","B",9.42
2021-11-11,"2021-22",17,"2","R5","NT","B",27.8
2021-11-11,"2021-22",17,"3","R4","NT","B",15.15
2021-11-11,"2021-22",17,"3","R5","NT","B",24.8
2021-11-11,"2021-22",17,"4","R4","NT","B",19.74
2021-11-11,"2021-22",17,"4","R5","NT","B",14.67
2021-11-11,"2021-22",17,"1","R4","NT","Ref",6.85
2021-11-11,"2021-22",17,"1","R5","NT","Ref",5.85
2021-11-11,"2021-22",17,"2","R4","NT","Ref",4.79
2021-11-11,"2021-22",17,"2","R5","NT","Ref",2.2
2021-11-11,"2021-22",17,"3","R4","NT","Ref",5.34
2021-11-11,"2021-22",17,"3","R5","NT","Ref",7.33
2021-11-11,"2021-22",17,"4","R4","NT","Ref",2.24
2021-11-11,"2021-22",17,"4","R5","NT","Ref",0.82
2021-11-11,"2021-22",17,"1","R4","NT","V",22.6
2021-11-11,"2021-22",17,"1","R5","NT","V",21.6
2021-11-11,"2021-22",17,"2","R4","NT","V",26.3
2021-11-11,"2021-22",17,"2","R5","NT","V",23.4
2021-11-11,"2021-22",17,"3","R4","NT","V",13.9
2021-11-11,"2021-22",17,"3","R5","NT","V",27.8
2021-11-11,"2021-22",17,"4","R4","NT","V",17.38
2021-11-11,"2021-22",17,"4","R5","NT","V",16.09
2021-11-25,"2021-22",19,"1","R4","P","B",15.3
2021-11-25,"2021-22",19,"1","R5","P","B",21.9
2021-11-25,"2021-22",19,"2","R4","P","B",22.3
2021-11-25,"2021-22",19,"2","R5","P","B",21.8
2021-11-25,"2021-22",19,"3","R4","P","B",7.64
2021-11-25,"2021-22",19,"3","R5","P","B",19.99
2021-11-25,"2021-22",19,"4","R4","P","B",26.5
2021-11-25,"2021-22",19,"4","R5","P","B",24.4
2021-11-25,"2021-22",19,"1","R4","P","Ref",2.23
2021-11-25,"2021-22",19,"1","R5","P","Ref",0.63
2021-11-25,"2021-22",19,"2","R4","P","Ref",15.3
2021-11-25,"2021-22",19,"2","R5","P","Ref",2.72
2021-11-25,"2021-22",19,"3","R4","P","Ref",2.69
2021-11-25,"2021-22",19,"3","R5","P","Ref",1.05
2021-11-25,"2021-22",19,"4","R4","P","Ref",1.95
2021-11-25,"2021-22",19,"4","R5","P","Ref",0.69
2021-11-25,"2021-22",19,"1","R4","P","V",19.36
2021-11-25,"2021-22",19,"1","R5","P","V",19.18
2021-11-25,"2021-22",19,"2","R4","P","V",10.06
2021-11-25,"2021-22",19,"2","R5","P","V",27.2
2021-11-25,"2021-22",19,"3","R4","P","V",10.14
2021-11-25,"2021-22",19,"3","R5","P","V",12.07
2021-11-25,"2021-22",19,"4","R4","P","V",28.8
2021-11-25,"2021-22",19,"4","R5","P","V",16.34
2021-11-25,"2021-22",19,"1","R4","H","B",15.71
2021-11-25,"2021-22",19,"1","R5","H","B",30
2021-11-25,"2021-22",19,"2","R4","H","B",22.6
2021-11-25,"2021-22",19,"2","R5","H","B",36.5
2021-11-25,"2021-22",19,"3","R4","H","B",18.6
2021-11-25,"2021-22",19,"3","R5","H","B",47.4
2021-11-25,"2021-22",19,"4","R4","H","B",19.75
2021-11-25,"2021-22",19,"4","R5","H","B",26.5
2021-11-25,"2021-22",19,"1","R4","H","Ref",0.8
2021-11-25,"2021-22",19,"1","R5","H","Ref",2.79
2021-11-25,"2021-22",19,"2","R4","H","Ref",2.53
2021-11-25,"2021-22",19,"2","R5","H","Ref",4.85
2021-11-25,"2021-22",19,"3","R4","H","Ref",1.87
2021-11-25,"2021-22",19,"3","R5","H","Ref",0
2021-11-25,"2021-22",19,"4","R4","H","Ref",0.24
2021-11-25,"2021-22",19,"4","R5","H","Ref",0
2021-11-25,"2021-22",19,"1","R4","H","V",10.15
2021-11-25,"2021-22",19,"1","R5","H","V",24.2
2021-11-25,"2021-22",19,"2","R4","H","V",13.78
2021-11-25,"2021-22",19,"2","R5","H","V",36.4
2021-11-25,"2021-22",19,"3","R4","H","V",6.66
2021-11-25,"2021-22",19,"3","R5","H","V",29.1
2021-11-25,"2021-22",19,"4","R4","H","V",16.14
2021-11-25,"2021-22",19,"4","R5","H","V",15.97
2021-11-25,"2021-22",19,"1","R4","NT","B",18.13
2021-11-25,"2021-22",19,"1","R5","NT","B",22.1
2021-11-25,"2021-22",19,"2","R4","NT","B",12.27
2021-11-25,"2021-22",19,"2","R5","NT","B",28.7
2021-11-25,"2021-22",19,"3","R4","NT","B",17.32
2021-11-25,"2021-22",19,"3","R5","NT","B",29.5
2021-11-25,"2021-22",19,"4","R4","NT","B",24.6
2021-11-25,"2021-22",19,"4","R5","NT","B",16.69
2021-11-25,"2021-22",19,"1","R4","NT","Ref",3.68
2021-11-25,"2021-22",19,"1","R5","NT","Ref",4.31
2021-11-25,"2021-22",19,"2","R4","NT","Ref",3.7
2021-11-25,"2021-22",19,"2","R5","NT","Ref",0.85
2021-11-25,"2021-22",19,"3","R4","NT","Ref",3.31
2021-11-25,"2021-22",19,"3","R5","NT","Ref",5.59
2021-11-25,"2021-22",19,"4","R4","NT","Ref",1.39
2021-11-25,"2021-22",19,"4","R5","NT","Ref",0.52
2021-11-25,"2021-22",19,"1","R4","NT","V",19.86
2021-11-25,"2021-22",19,"1","R5","NT","V",26.1
2021-11-25,"2021-22",19,"2","R4","NT","V",24.1
2021-11-25,"2021-22",19,"2","R5","NT","V",26.3
2021-11-25,"2021-22",19,"3","R4","NT","V",15.9
2021-11-25,"2021-22",19,"3","R5","NT","V",28.2
2021-11-25,"2021-22",19,"4","R4","NT","V",22
2021-11-25,"2021-22",19,"4","R5","NT","V",17.19
2021-12-09,"2021-22",21,"1","R4","P","B",15.34
2021-12-09,"2021-22",21,"1","R5","P","B",20.01
2021-12-09,"2021-22",21,"2","R4","P","B",22.4
2021-12-09,"2021-22",21,"2","R5","P","B",25.79
2021-12-09,"2021-22",21,"3","R4","P","B",12.32
2021-12-09,"2021-22",21,"3","R5","P","B",24.81
2021-12-09,"2021-22",21,"4","R4","P","B",26.36
2021-12-09,"2021-22",21,"4","R5","P","B",25.58
2021-12-09,"2021-22",21,"1","R4","P","Ref",1.86
2021-12-09,"2021-22",21,"1","R5","P","Ref",0.25
2021-12-09,"2021-22",21,"2","R4","P","Ref",5.69
2021-12-09,"2021-22",21,"2","R5","P","Ref",1.98
2021-12-09,"2021-22",21,"3","R4","P","Ref",1.52
2021-12-09,"2021-22",21,"3","R5","P","Ref",0.45
2021-12-09,"2021-22",21,"4","R4","P","Ref",1.5
2021-12-09,"2021-22",21,"4","R5","P","Ref",0.38
2021-12-09,"2021-22",21,"1","R4","P","V",19.63
2021-12-09,"2021-22",21,"1","R5","P","V",19.91
2021-12-09,"2021-22",21,"2","R4","P","V",7.63
2021-12-09,"2021-22",21,"2","R5","P","V",24.41
2021-12-09,"2021-22",21,"3","R4","P","V",14.87
2021-12-09,"2021-22",21,"3","R5","P","V",14.42
2021-12-09,"2021-22",21,"4","R4","P","V",30.54
2021-12-09,"2021-22",21,"4","R5","P","V",16.55
2021-12-09,"2021-22",21,"1","R4","H","B",16.84
2021-12-09,"2021-22",21,"1","R5","H","B",28.88
2021-12-09,"2021-22",21,"2","R4","H","B",24.84
2021-12-09,"2021-22",21,"2","R5","H","B",36.33
2021-12-09,"2021-22",21,"3","R4","H","B",19.3
2021-12-09,"2021-22",21,"3","R5","H","B",46.39
2021-12-09,"2021-22",21,"4","R4","H","B",19.34
2021-12-09,"2021-22",21,"4","R5","H","B",19.02
2021-12-09,"2021-22",21,"1","R4","H","Ref",0.15
2021-12-09,"2021-22",21,"1","R5","H","Ref",1.69
2021-12-09,"2021-22",21,"2","R4","H","Ref",1.47
2021-12-09,"2021-22",21,"2","R5","H","Ref",0.29
2021-12-09,"2021-22",21,"3","R4","H","Ref",0.37
2021-12-09,"2021-22",21,"3","R5","H","Ref",0
2021-12-09,"2021-22",21,"4","R4","H","Ref",0.39
2021-12-09,"2021-22",21,"4","R5","H","Ref",0
2021-12-09,"2021-22",21,"1","R4","H","V",10.77
2021-12-09,"2021-22",21,"1","R5","H","V",23.68
2021-12-09,"2021-22",21,"2","R4","H","V",13.19
2021-12-09,"2021-22",21,"2","R5","H","V",38.55
2021-12-09,"2021-22",21,"3","R4","H","V",7.78
2021-12-09,"2021-22",21,"3","R5","H","V",34.19
2021-12-09,"2021-22",21,"4","R4","H","V",18.09
2021-12-09,"2021-22",21,"4","R5","H","V",17.97
2021-12-09,"2021-22",21,"1","R4","NT","B",17.85
2021-12-09,"2021-22",21,"1","R5","NT","B",29.75
2021-12-09,"2021-22",21,"2","R4","NT","B",14.98
2021-12-09,"2021-22",21,"2","R5","NT","B",29.97
2021-12-09,"2021-22",21,"3","R4","NT","B",21.45
2021-12-09,"2021-22",21,"3","R5","NT","B",35.16
2021-12-09,"2021-22",21,"4","R4","NT","B",26.5
2021-12-09,"2021-22",21,"4","R5","NT","B",19.45
2021-12-09,"2021-22",21,"1","R4","NT","Ref",1.26
2021-12-09,"2021-22",21,"1","R5","NT","Ref",4.63
2021-12-09,"2021-22",21,"2","R4","NT","Ref",1.83
2021-12-09,"2021-22",21,"2","R5","NT","Ref",0.3
2021-12-09,"2021-22",21,"3","R4","NT","Ref",2.07
2021-12-09,"2021-22",21,"3","R5","NT","Ref",3.8
2021-12-09,"2021-22",21,"4","R4","NT","Ref",0.18
2021-12-09,"2021-22",21,"4","R5","NT","Ref",0.41
2021-12-09,"2021-22",21,"1","R4","NT","V",19.63
2021-12-09,"2021-22",21,"1","R5","NT","V",32.31
2021-12-09,"2021-22",21,"2","R4","NT","V",18.8
2021-12-09,"2021-22",21,"2","R5","NT","V",30.63
2021-12-09,"2021-22",21,"3","R4","NT","V",21.73
2021-12-09,"2021-22",21,"3","R5","NT","V",31.38
2021-12-09,"2021-22",21,"4","R4","NT","V",27.39
2021-12-09,"2021-22",21,"4","R5","NT","V",20.01
2021-12-22,"2021-22",23,"1","R4","P","B",16.2
2021-12-22,"2021-22",23,"1","R5","P","B",19.58
2021-12-22,"2021-22",23,"2","R4","P","B",20.37
2021-12-22,"2021-22",23,"2","R5","P","B",27.1
2021-12-22,"2021-22",23,"3","R4","P","B",14.96
2021-12-22,"2021-22",23,"3","R5","P","B",25.2
2021-12-22,"2021-22",23,"4","R4","P","B",19.71
2021-12-22,"2021-22",23,"4","R5","P","B",22.1
2021-12-22,"2021-22",23,"1","R4","P","Ref",1.01
2021-12-22,"2021-22",23,"1","R5","P","Ref",0.14
2021-12-22,"2021-22",23,"2","R4","P","Ref",10.96
2021-12-22,"2021-22",23,"2","R5","P","Ref",1.37
2021-12-22,"2021-22",23,"3","R4","P","Ref",0.92
2021-12-22,"2021-22",23,"3","R5","P","Ref",0.36
2021-12-22,"2021-22",23,"4","R4","P","Ref",0.95
2021-12-22,"2021-22",23,"4","R5","P","Ref",0.29
2021-12-22,"2021-22",23,"1","R4","P","V",16.98
2021-12-22,"2021-22",23,"1","R5","P","V",18.3
2021-12-22,"2021-22",23,"2","R4","P","V",6.24
2021-12-22,"2021-22",23,"2","R5","P","V",18.57
2021-12-22,"2021-22",23,"3","R4","P","V",18.79
2021-12-22,"2021-22",23,"3","R5","P","V",16.33
2021-12-22,"2021-22",23,"4","R4","P","V",22.2
2021-12-22,"2021-22",23,"4","R5","P","V",12.49
2021-12-22,"2021-22",23,"1","R4","H","B",17.27
2021-12-22,"2021-22",23,"1","R5","H","B",26.7
2021-12-22,"2021-22",23,"2","R4","H","B",22.4
2021-12-22,"2021-22",23,"2","R5","H","B",32.4
2021-12-22,"2021-22",23,"3","R4","H","B",17.63
2021-12-22,"2021-22",23,"3","R5","H","B",32.6
2021-12-22,"2021-22",23,"4","R4","H","B",18.07
2021-12-22,"2021-22",23,"4","R5","H","B",14.97
2021-12-22,"2021-22",23,"1","R4","H","Ref",0.2
2021-12-22,"2021-22",23,"1","R5","H","Ref",1.11
2021-12-22,"2021-22",23,"2","R4","H","Ref",1.02
2021-12-22,"2021-22",23,"2","R5","H","Ref",0.36
2021-12-22,"2021-22",23,"3","R4","H","Ref",0.38
2021-12-22,"2021-22",23,"3","R5","H","Ref",0.09
2021-12-22,"2021-22",23,"4","R4","H","Ref",1.6
2021-12-22,"2021-22",23,"4","R5","H","Ref",0
2021-12-22,"2021-22",23,"1","R4","H","V",11.5
2021-12-22,"2021-22",23,"1","R5","H","V",19.2
2021-12-22,"2021-22",23,"2","R4","H","V",11.4
2021-12-22,"2021-22",23,"2","R5","H","V",32.7
2021-12-22,"2021-22",23,"3","R4","H","V",8.61
2021-12-22,"2021-22",23,"3","R5","H","V",24.7
2021-12-22,"2021-22",23,"4","R4","H","V",16
2021-12-22,"2021-22",23,"4","R5","H","V",16.4
2021-12-22,"2021-22",23,"1","R4","NT","B",17.71
2021-12-22,"2021-22",23,"1","R5","NT","B",27.2
2021-12-22,"2021-22",23,"2","R4","NT","B",16.49
2021-12-22,"2021-22",23,"2","R5","NT","B",28.5
2021-12-22,"2021-22",23,"3","R4","NT","B",20.46
2021-12-22,"2021-22",23,"3","R5","NT","B",32.4
2021-12-22,"2021-22",23,"4","R4","NT","B",24.5
2021-12-22,"2021-22",23,"4","R5","NT","B",19.88
2021-12-22,"2021-22",23,"1","R4","NT","Ref",0.66
2021-12-22,"2021-22",23,"1","R5","NT","Ref",5.21
2021-12-22,"2021-22",23,"2","R4","NT","Ref",0.78
2021-12-22,"2021-22",23,"2","R5","NT","Ref",0.2
2021-12-22,"2021-22",23,"3","R4","NT","Ref",0.85
2021-12-22,"2021-22",23,"3","R5","NT","Ref",3.13
2021-12-22,"2021-22",23,"4","R4","NT","Ref",0.63
2021-12-22,"2021-22",23,"4","R5","NT","Ref",0.4
2021-12-22,"2021-22",23,"1","R4","NT","V",15.92
2021-12-22,"2021-22",23,"1","R5","NT","V",35.6
2021-12-22,"2021-22",23,"2","R4","NT","V",16.27
2021-12-22,"2021-22",23,"2","R5","NT","V",30.7
2021-12-22,"2021-22",23,"3","R4","NT","V",25.6
2021-12-22,"2021-22",23,"3","R5","NT","V",28.5
2021-12-22,"2021-22",23,"4","R4","NT","V",24.6
2021-12-22,"2021-22",23,"4","R5","NT","V",20.3
2022-01-13,"2021-22",26,"1","R4","P","B",14.9
2022-01-13,"2021-22",26,"1","R5","P","B",18.02
2022-01-13,"2021-22",26,"2","R4","P","B",19.88
2022-01-13,"2021-22",26,"2","R5","P","B",24.49
2022-01-13,"2021-22",26,"3","R4","P","B",17.82
2022-01-13,"2021-22",26,"3","R5","P","B",24.15
2022-01-13,"2021-22",26,"4","R4","P","B",18.07
2022-01-13,"2021-22",26,"4","R5","P","B",19.61
2022-01-13,"2021-22",26,"1","R4","P","Ref",1.05
2022-01-13,"2021-22",26,"1","R5","P","Ref",0.25
2022-01-13,"2021-22",26,"2","R4","P","Ref",7.78
2022-01-13,"2021-22",26,"2","R5","P","Ref",1.4
2022-01-13,"2021-22",26,"3","R4","P","Ref",0.59
2022-01-13,"2021-22",26,"3","R5","P","Ref",0.44
2022-01-13,"2021-22",26,"4","R4","P","Ref",0.32
2022-01-13,"2021-22",26,"4","R5","P","Ref",0.59
2022-01-13,"2021-22",26,"1","R4","P","V",12.82
2022-01-13,"2021-22",26,"1","R5","P","V",14.49
2022-01-13,"2021-22",26,"2","R4","P","V",4.75
2022-01-13,"2021-22",26,"2","R5","P","V",11.49
2022-01-13,"2021-22",26,"3","R4","P","V",22.79
2022-01-13,"2021-22",26,"3","R5","P","V",16.85
2022-01-13,"2021-22",26,"4","R4","P","V",13.75
2022-01-13,"2021-22",26,"4","R5","P","V",8.97
2022-01-13,"2021-22",26,"1","R4","H","B",16.75
2022-01-13,"2021-22",26,"1","R5","H","B",22.22
2022-01-13,"2021-22",26,"2","R4","H","B",19.35
2022-01-13,"2021-22",26,"2","R5","H","B",27.53
2022-01-13,"2021-22",26,"3","R4","H","B",16.07
2022-01-13,"2021-22",26,"3","R5","H","B",25.42
2022-01-13,"2021-22",26,"4","R4","H","B",17.59
2022-01-13,"2021-22",26,"4","R5","H","B",13.75
2022-01-13,"2021-22",26,"1","R4","H","Ref",0.51
2022-01-13,"2021-22",26,"1","R5","H","Ref",1.17
2022-01-13,"2021-22",26,"2","R4","H","Ref",0.25
2022-01-13,"2021-22",26,"2","R5","H","Ref",0.83
2022-01-13,"2021-22",26,"3","R4","H","Ref",1.06
2022-01-13,"2021-22",26,"3","R5","H","Ref",0.39
2022-01-13,"2021-22",26,"4","R4","H","Ref",3.03
2022-01-13,"2021-22",26,"4","R5","H","Ref",0.24
2022-01-13,"2021-22",26,"1","R4","H","V",11.63
2022-01-13,"2021-22",26,"1","R5","H","V",14.22
2022-01-13,"2021-22",26,"2","R4","H","V",8.5
2022-01-13,"2021-22",26,"2","R5","H","V",22.59
2022-01-13,"2021-22",26,"3","R4","H","V",9.08
